"site_id","year","quarter","kelp","no3","waves"
62,1987,3,238231,8,2.362
63,1987,3,260604,8,2.681
64,1987,3,1317010,8,2.078
65,1987,3,55943,7.04,2.47
66,1987,3,271548,8.14,2.684
67,1987,3,114209,7.97,2.352
68,1987,3,49451,7.97,2.5
69,1987,3,189231,7.66,3.033
70,1987,3,700074,7.81,2.545
71,1987,3,1319908,8.37,2.349
72,1987,3,406806,8.37,2.454
73,1987,3,717609,8.21,3.014
74,1987,3,760,7.4,2.776
75,1987,3,61522,6.9,2.891
76,1987,3,1216921,7.58,2.09
77,1987,3,1255128,7.02,2.074
78,1987,3,3039539,7.13,3.001
79,1987,3,5258437,7.02,2.828
80,1987,3,2835450,7.19,2.697
81,1987,3,622696,7.09,2.14
82,1987,3,718267,7.3,2.097
83,1987,3,713864,7.25,2.022
84,1987,3,440090,7.02,1.409
85,1987,3,765320,7.19,1.227
86,1987,3,835339,7.19,1.245
87,1987,3,2092976,6.97,1.214
88,1987,3,375622,7.35,1.258
89,1987,3,790774,7.37,1.352
90,1987,3,260802,7.39,1.39
91,1987,3,916576,7.39,1.305
92,1987,3,1160127,7.39,1.23
93,1987,3,765160,7.14,1.003
94,1987,3,1210605,7.14,1.219
95,1987,3,331526,7.14,1.236
96,1987,3,198907,7.14,1.455
97,1987,3,101103,7.12,1.503
98,1987,3,347133,6.63,1.431
99,1987,3,338921,6.63,1.234
100,1987,3,234572,6.63,1.235
101,1987,3,531271,6.62,1.739
102,1987,3,486026,6.82,1.605
103,1987,3,529973,6.85,1.64
104,1987,3,531927,6.4,1.743
105,1987,3,1212156,6.4,1.77
106,1987,3,774255,6.74,1.851
107,1987,3,529207,6.8,1.667
108,1987,3,750986,6.8,1.767
109,1987,3,490194,6.8,2.057
110,1987,3,129392,6.79,2.072
111,1987,3,870807,6.79,1.834
112,1987,3,1122159,6.83,1.731
113,1987,3,897736,6.66,1.286
114,1987,3,206985,6.72,1.41
115,1987,3,368648,6.7,1.857
116,1987,3,1161690,6.04,2.28
117,1987,3,915781,6.05,2.229
118,1987,3,361489,6.02,2.209
119,1987,3,1569598,5.96,1.864
120,1987,3,1985986,5.96,1.715
121,1987,3,421943,7.28,2.153
122,1987,3,151601,7.34,1.352
123,1987,3,117799,7.81,1.416
124,1987,3,285230,7.8,1.498
125,1987,3,1186,7.77,1.197
126,1987,3,306013,7.8,1.565
127,1987,3,810189,7.8,1.518
128,1987,3,356215,7.18,1.575
129,1987,3,340075,6.72,1.662
130,1987,3,756693,7.76,1.8
131,1987,3,927178,7.76,1.923
132,1987,3,442386,7.18,2.103
133,1987,3,329760,7.43,2.238
134,1987,3,512923,7.43,2.092
135,1987,3,298618,6.96,2.557
136,1987,3,11919,6.97,2.131
137,1987,3,44205,6.96,2.422
138,1987,3,10457,6.96,2.82
139,1987,3,44220,6.82,1.943
140,1987,3,421811,6.83,1.84
141,1987,3,628098,6.99,2.031
142,1987,3,674884,6.99,1.788
143,1987,3,69381,7.02,1.715
144,1987,3,196423,7.02,1.67
145,1987,3,471484,6.69,1.791
146,1987,3,856827,6.72,1.699
147,1987,3,1227349,6.72,1.766
148,1987,3,1385179,6.72,2.12
149,1987,3,87761,6.72,1.703
150,1987,3,404501,6.72,2.124
151,1987,3,76050,6.72,1.77
152,1987,3,17636,7.56,1.864
153,1987,3,74362,7.36,1.824
154,1987,3,307628,7.54,1.696
155,1987,3,53998,7.54,1.857
156,1987,3,32891,7.22,2.459
157,1987,3,11477,6.24,2.237
158,1987,3,38924,6.05,2.516
159,1987,3,11188,5.9,2.123
160,1987,3,10050,5.9,1.947
161,1987,3,28991,5.9,2.11
162,1987,3,68002,6.09,2.498
163,1987,3,147276,5.32,1.473
164,1987,3,568439,5.1,1.477
165,1987,3,783592,5.1,1.743
166,1987,3,579920,5.1,1.42
167,1987,3,914428,5.06,1.81
168,1987,3,1266622,5.15,1.662
169,1987,3,2499002,5.33,1.609
170,1987,3,2416883,5.23,1.359
171,1987,3,2292184,5.23,1.703
172,1987,3,2800082,5.8,1.489
173,1987,3,337866,4.98,1.476
174,1987,3,491512,4.98,1.29
175,1987,3,413301,5.35,1.063
176,1987,3,267476,5.55,1.089
177,1987,3,62605,5.79,1.183
178,1987,3,843193,5.79,1.364
179,1987,3,1312698,5.79,1.429
180,1987,3,790866,5.32,1.376
181,1987,3,1400780,5.32,1.448
182,1987,3,1313566,5.32,1.478
183,1987,3,32291,5.74,1.507
184,1987,3,156269,5.11,1.596
185,1987,3,748804,4.99,1.706
186,1987,3,1441813,4.99,1.479
187,1987,3,159963,4.38,1.835
188,1987,3,1111015,4.68,1.746
189,1987,3,1820271,4.32,1.95
190,1987,3,1149022,4.26,1.601
191,1987,3,1304310,4.26,1.73
192,1987,3,1006702,4.36,1.571
193,1987,3,682177,3.86,1.75
194,1987,3,1387807,4,1.721
195,1987,3,1750657,4.65,1.82
196,1987,3,1314723,4.89,1.779
197,1987,3,1724228,4.86,1.775
198,1987,3,2272869,4.86,1.676
199,1987,3,1334876,4.86,1.806
200,1987,3,1489441,4.86,1.705
201,1987,3,1918302,5.1,1.678
202,1987,3,1903821,5.23,1.702
203,1987,3,386361,5.74,1.429
204,1987,3,800546,5.74,1.306
205,1987,3,337901,5.74,1.253
206,1987,3,267955,5.74,1.445
207,1987,3,165934,5.69,1.389
208,1987,3,1131385,5.69,1.437
209,1987,3,1153738,6.01,1.307
210,1987,3,30604,6.12,1.34
211,1987,3,2526,5.78,2
212,1987,3,170209,5.78,2.439
213,1987,3,164892,5.68,2.233
214,1987,3,278425.5,5.39,1.714
215,1987,3,151106,5.39,2.174
216,1987,3,2897,5.16,1.581
217,1987,3,129025,5.24,1.512
218,1987,3,177087,5.04,1.183
219,1987,3,110923,4.95,1.516
220,1987,3,90351,4.95,1.126
221,1987,3,3757,4.95,1.126
222,1987,3,402402,4.91,1.023
223,1987,3,256950,4.91,1.163
224,1987,3,182627,4.91,1.328
225,1987,3,62834.5,5.08,2.083
226,1987,3,69005,5.48,1.829
227,1987,3,1958,3.35,1.143
228,1987,3,36378,3,1.29
229,1987,3,626066,3,1.352
230,1987,3,179607,2.47,1.071
231,1987,3,69767,2.51,1.123
232,1987,3,264032,2.01,1.152
233,1987,3,148231,2.49,1.322
234,1987,3,387298,2.34,1.362
235,1987,3,409456,2.34,1.341
236,1987,3,729151,2.83,1.301
237,1987,3,174053,2.29,1.553
238,1987,3,1258889,2.13,1.711
239,1987,3,97872,2.08,1.856
240,1987,3,450141,2.08,1.543
241,1987,3,191166,1.88,1.55
242,1987,3,2096,1.53,2.143
243,1987,3,96558,1.42,0.836
244,1987,3,139956,1.42,0.765
245,1987,3,256797,1.42,0.761
246,1987,3,242861,1.43,0.74
247,1987,3,126788,1.58,0.76
248,1987,3,119932,1.56,0.886
249,1987,3,337461,1.65,0.833
250,1987,3,104908,1.64,0.814
251,1987,3,18132,1.76,0.841
252,1987,3,11165,1.69,1.072
253,1987,3,220934,1.69,0.932
254,1987,3,132021,1.62,0.899
255,1987,3,14763,1.62,0.883
256,1987,3,49764,1.27,0.625
257,1987,3,53523,1.22,0.594
258,1987,3,89289,1.18,0.641
259,1987,3,11765,1.13,0.628
260,1987,3,38377,0.81,0.81
261,1987,3,2320,1.11,0.9
262,1987,3,0,0.74,0.592
263,1987,3,0,0.61,0.578
264,1987,3,0,0.61,0.641
265,1987,3,57408,0.6,0.673
266,1987,3,85921,0.62,0.722
267,1987,3,47591,0.61,0.719
268,1987,3,39536,0.6,0.707
269,1987,3,38150,0.61,0.664
270,1987,3,1588,0.57,0.66
271,1987,3,467,0.57,0.618
272,1987,3,1165,0.38,0.814
273,1987,3,10127,0.38,0.889
274,1987,3,324696,0.34,1
275,1987,3,151815,0.33,0.844
276,1987,3,0,0.37,0.989
277,1987,3,5973,0.37,0.895
278,1987,3,114535,0.31,0.814
279,1987,3,267979,0.36,0.946
280,1987,3,45268,0.36,0.905
281,1987,3,41698,0.37,1.061
282,1987,3,30619,0.37,0.906
283,1987,3,253633,0.38,0.847
284,1987,3,273913,0.33,0.765
285,1987,3,26535,0.31,0.725
286,1987,3,51167,0.31,0.531
287,1987,3,63345,0.31,0.599
288,1987,3,20943,0.31,0.612
289,1987,3,4120,0.26,0.704
290,1987,3,6180,0.27,0.818
291,1987,3,25747,0.26,0.837
292,1987,3,102602,0.26,0.88
293,1987,3,43413,0.26,0.783
294,1987,3,40423,0.22,0.449
295,1987,3,42778,0.21,0.63
296,1987,3,149863,0.21,0.757
297,1987,3,616090,0.21,0.694
298,1987,3,7725,0.18,0.849
299,1987,3,267952,0.28,0.868
300,1987,3,87415,0.33,0.883
301,1987,3,135569,0.34,0.868
302,1987,3,184974,0.09,0.898
303,1987,3,215420,0.09,0.943
304,1987,3,164877,0.08,1.075
305,1987,3,255202,0.08,1.101
306,1987,3,528990,0.08,0.983
307,1987,3,320816,0.08,0.822
308,1987,3,549573,0.08,0.921
309,1987,3,55674,0.08,0.871
310,1987,3,184788,0.08,0.859
311,1987,3,63313,0.08,0.8
312,1987,3,32394,0.08,0.806
313,1987,3,99011,0.09,0.828
314,1987,3,55051,0.09,0.809
315,1987,3,20521,0.08,0.845
316,1987,3,7016,0.08,0.564
317,1987,3,390,0.09,0.48
318,1987,3,6282,0.09,0.484
319,1987,3,3173,0.09,0.536
320,1987,3,748,0.09,0.516
321,1987,3,20365,0.09,0.589
322,1987,3,101339,0.07,1.035
323,1987,3,108644,0.07,0.97
324,1987,3,282881,0.07,1.092
325,1987,3,427781,0.07,1.15
326,1987,3,143148,0.07,0.982
327,1987,3,66300,0.07,1.089
328,1987,3,543,0.07,1.103
329,1987,3,45584,0.07,0.712
330,1987,3,16411,0.07,0.97
331,1987,3,19036,0.07,0.723
332,1987,3,781,0.07,0.464
333,1987,3,872,0.07,0.588
334,1987,3,0,0.07,0.658
335,1987,3,101917,0.07,0.821
336,1987,3,18165,0.07,0.858
337,1987,3,18583,0.07,0.922
338,1987,3,24117,0.07,0.937
339,1987,3,35040,0.07,0.942
340,1987,3,42275,0.07,0.937
341,1987,3,21526,0.07,0.918
342,1987,3,45491,0.07,0.846
343,1987,3,28144,0.07,0.839
344,1987,3,36445,0.07,1.031
345,1987,3,0,0.07,0.733
346,1987,3,0,0.07,0.789
347,1987,3,0,0.07,0.916
348,1987,3,0,0.07,0.836
349,1987,3,22075,0.07,0.814
350,1987,3,90808,0.07,0.919
351,1987,3,0,0.07,0.941
352,1987,3,4212,0.07,0.983
353,1987,3,222525,0.07,1.569
354,1987,3,1444721,0.07,1.349
355,1987,3,1987159,0.08,1.385
356,1987,3,1259568,0.08,1.504
357,1987,3,290193,0.07,1.343
358,1987,3,1734130,0.07,1.38
359,1987,3,2034196,0.07,1.292
360,1987,3,1937444,0.07,1.428
361,1987,3,1112026,0.07,1.392
1,1987,4,707,4.14,3.243
2,1987,4,332,3.68,5.35
3,1987,4,10263.5,3.09,3.619
4,1987,4,2102,3.2,3.514
5,1987,4,1112,3.17,3.472
6,1987,4,23206.5,3.18,3.454
7,1987,4,9500.5,3.14,3.119
8,1987,4,4176.5,3.2,3.121
9,1987,4,2132,3.04,3.042
10,1987,4,5918.5,3.24,2.768
11,1987,4,2506.5,3.25,2.64
12,1987,4,3415,3.27,2.991
13,1987,4,9197,3.18,2.636
14,1987,4,3510,3.3,3.225
15,1987,4,491,3.33,2.246
16,1987,4,547.5,3.57,2.642
17,1987,4,26632.5,3.57,2.36
18,1987,4,723,3.49,2.375
19,1987,4,34,3.48,2.12
20,1987,4,275.5,3.63,2.23
21,1987,4,281,3.65,2.283
22,1987,4,348,3.75,0.784
23,1987,4,9137,3.49,1.337
24,1987,4,7687,3.49,1.252
25,1987,4,13873,3.36,2.77
26,1987,4,23434,3.25,2.159
27,1987,4,155124,3.25,2.982
28,1987,4,297143,3.2,4.026
29,1987,4,336809,2.98,4.998
30,1987,4,377151,2.92,4.628
31,1987,4,1287865,3.01,5.558
32,1987,4,106728,3.01,4.959
33,1987,4,79163,2.96,4.933
34,1987,4,89879,2.97,4.754
35,1987,4,169138,2.97,5.318
36,1987,4,992327,3.36,3.421
37,1987,4,710457,3.36,4.665
38,1987,4,636641,3.36,3.811
39,1987,4,307198,3.57,2.953
40,1987,4,101184,3.76,3.078
41,1987,4,179502,3.81,2.559
42,1987,4,510015,3.81,2.998
43,1987,4,824653,3.68,3.383
44,1987,4,46663,3.68,2.041
45,1987,4,46514,3.73,1.546
46,1987,4,103610,3.67,2.536
47,1987,4,173899,3.42,5.484
48,1987,4,598145,3.42,4.627
49,1987,4,481564,3.54,3.27
50,1987,4,296747,3.64,3.368
51,1987,4,226766,3.64,4.912
52,1987,4,219544,3.04,6.235
53,1987,4,593249,3.06,5.325
54,1987,4,777418,3.02,4.239
55,1987,4,969766,3.13,4
56,1987,4,185592,3.13,5.146
57,1987,4,1031193,2.99,4.826
58,1987,4,707479,2.88,4.562
59,1987,4,945810,2.88,4.771
60,1987,4,672505,2.88,4.942
61,1987,4,2114,2.88,5.459
62,1987,4,193194,2.75,4.647
63,1987,4,216753,2.75,5.488
64,1987,4,606799,2.75,4.172
65,1987,4,86207,2.79,5.164
66,1987,4,142800,2.7,5.008
67,1987,4,36968,2.74,4.46
68,1987,4,27439,2.74,4.942
69,1987,4,67037,2.55,5.565
70,1987,4,373150,2.45,5.054
71,1987,4,561419,2.42,4.401
72,1987,4,168370,2.42,4.376
73,1987,4,266551,2.41,5.089
74,1987,4,0,2.47,5.545
75,1987,4,34706,2.44,6.166
76,1987,4,655385,2.31,4.922
77,1987,4,583138,2.32,4.644
78,1987,4,2809285,2.28,6.89
79,1987,4,3468382,2.23,7.651
80,1987,4,1833879,2.25,5.348
81,1987,4,292906,2.24,4.708
82,1987,4,576682,2.34,4.968
83,1987,4,592249,2.33,4.648
84,1987,4,80876,2.1,2.901
85,1987,4,156856.5,2.2,2.667
86,1987,4,146934.5,2.2,2.786
87,1987,4,461388.5,2.19,2.581
88,1987,4,108945,1.98,2.818
89,1987,4,252800,1.96,3.066
90,1987,4,76534,1.78,3.191
91,1987,4,270513.5,1.78,3.013
92,1987,4,372535,1.78,2.533
93,1987,4,373580.5,1.79,2.062
94,1987,4,410903.5,1.79,2.631
95,1987,4,120962.5,1.79,2.51
96,1987,4,57954.5,1.79,2.957
97,1987,4,38324,1.8,3.708
98,1987,4,113943,1.68,3.5
99,1987,4,144942,1.7,2.799
100,1987,4,71141.5,1.7,3.212
101,1987,4,180314.5,1.71,3.719
102,1987,4,181289,1.73,3.486
103,1987,4,250083.5,1.71,3.828
104,1987,4,216978,1.74,4.54
105,1987,4,488537,1.74,3.855
106,1987,4,924149,1.73,4.22
107,1987,4,499311,1.67,3.419
108,1987,4,793701,1.67,3.859
109,1987,4,571745,1.67,5.134
110,1987,4,146011,1.6,4.186
111,1987,4,943078,1.6,3.926
112,1987,4,1215231,1.68,3.471
113,1987,4,552526,1.89,2.975
114,1987,4,127071,1.7,3.74
115,1987,4,498036,1.58,4.406
116,1987,4,1087842,1.65,4.791
117,1987,4,631561,1.68,4.869
118,1987,4,296282,1.8,4.436
119,1987,4,852709,1.55,4.83
120,1987,4,433985,1.55,4.535
121,1987,4,99738,1.46,4.179
122,1987,4,6584,1.45,3.066
123,1987,4,12143.5,1.64,3.716
124,1987,4,82870,1.63,3.415
125,1987,4,0,1.68,2.926
126,1987,4,216398,1.66,3.781
127,1987,4,416285,1.66,3.365
128,1987,4,317415,1.66,3.338
129,1987,4,301948,1.64,3.643
130,1987,4,641113,1.6,3.704
131,1987,4,958098,1.59,4.098
132,1987,4,117819.5,1.6,4.621
133,1987,4,44947,1.59,5.145
134,1987,4,219886.5,1.59,4.211
135,1987,4,117603,1.57,4.917
136,1987,4,8489,1.57,5.083
137,1987,4,24643,1.58,5.103
138,1987,4,10333,1.57,6.153
139,1987,4,12308.5,1.58,4.324
140,1987,4,184644.5,1.58,3.785
141,1987,4,101938,1.56,4.367
142,1987,4,100787,1.56,4.078
143,1987,4,29516.5,1.55,4.365
144,1987,4,30676.5,1.55,3.586
145,1987,4,95652,1.47,3.916
146,1987,4,97700.5,1.62,3.92
147,1987,4,123239,1.62,3.94
148,1987,4,203340.5,1.62,4.599
149,1987,4,12970.5,1.62,4.344
150,1987,4,51086.5,1.62,5.004
151,1987,4,17575,1.67,4.365
152,1987,4,7251,1.74,4.251
153,1987,4,22526.5,1.78,4.017
154,1987,4,55251,1.74,3.943
155,1987,4,6912,1.74,4.247
156,1987,4,9643,1.76,4.934
157,1987,4,2128,1.79,4.305
158,1987,4,870.5,1.7,4.827
159,1987,4,6483.5,1.69,4.177
160,1987,4,2679,1.64,3.972
161,1987,4,10387.5,1.64,5.401
162,1987,4,12774,1.63,5.635
163,1987,4,5932,1.55,3.215
164,1987,4,20687,1.56,3.692
165,1987,4,30770.5,1.56,4.104
166,1987,4,8969,1.56,2.902
167,1987,4,36406,1.56,3.451
168,1987,4,54341.5,1.58,3.201
169,1987,4,105648.5,1.61,3.583
170,1987,4,59547,1.65,3.063
171,1987,4,55388.5,1.65,4.412
172,1987,4,131985.5,1.75,3.576
173,1987,4,11190,1.7,3.618
174,1987,4,49117.5,1.69,3.079
175,1987,4,8702.5,1.76,2.694
176,1987,4,3848.5,1.82,3.081
177,1987,4,2241,1.87,3.124
178,1987,4,85719,1.87,3.087
179,1987,4,110880.5,1.85,3.28
180,1987,4,76064.5,1.83,3.071
181,1987,4,103450.5,1.83,3.575
182,1987,4,83730.5,1.76,3.298
183,1987,4,782,1.85,3.677
184,1987,4,13967,1.75,3.982
185,1987,4,5384.5,1.84,3.878
186,1987,4,25519.5,1.84,3.235
187,1987,4,7073.5,1.7,4.11
188,1987,4,22846.5,1.74,4.081
189,1987,4,20813,1.76,4.449
190,1987,4,24657.5,1.86,3.295
191,1987,4,42286.5,1.87,3.99
192,1987,4,32849.5,1.87,3.602
193,1987,4,25810,1.89,3.803
194,1987,4,44069,1.92,3.651
195,1987,4,84988,1.88,4.204
196,1987,4,48784,1.94,4.094
197,1987,4,76025.5,1.93,3.761
198,1987,4,30633.5,1.86,3.808
199,1987,4,9041,1.85,4.453
200,1987,4,19900,1.9,4.259
201,1987,4,23532.5,1.96,3.668
202,1987,4,45981,2,3.929
203,1987,4,32782,2.18,3.139
204,1987,4,59115,2.18,3.629
205,1987,4,14997.5,2.18,3.635
206,1987,4,19934.5,2.18,3.789
207,1987,4,9028,2.19,3.554
208,1987,4,49959.5,2.25,3.237
209,1987,4,57253,2.21,2.827
210,1987,4,1236,2.26,3.072
211,1987,4,20668,1.95,3.646
212,1987,4,19446.5,1.95,4.988
213,1987,4,23967.5,1.98,5.497
214,1987,4,18390.5,1.95,3.622
215,1987,4,10631,1.95,4.563
216,1987,4,1934,2.07,3.747
217,1987,4,19237,2.09,3.584
218,1987,4,3253,2.51,3.093
219,1987,4,3724,2.7,4.269
220,1987,4,151,2.7,2.92
221,1987,4,0,2.7,2.92
222,1987,4,3123,2.68,2.465
223,1987,4,136305,2.68,2.887
224,1987,4,5294,2.68,2.648
225,1987,4,7985,1.55,4.415
226,1987,4,17461,1.55,3.778
227,1987,4,8305,0.95,2.843
228,1987,4,18113,1,2.797
229,1987,4,349021,1.03,2.676
230,1987,4,109448,1.03,2.362
231,1987,4,52082,1.03,2.773
232,1987,4,112158,1.01,2.877
233,1987,4,52450,0.99,3.49
234,1987,4,179876,0.94,3.43
235,1987,4,126192,0.94,3.394
236,1987,4,132557,0.92,3.359
237,1987,4,18659,0.92,3.705
238,1987,4,438352,0.83,4.217
239,1987,4,89943,0.81,5.153
240,1987,4,168585,0.81,3.746
241,1987,4,32832,0.77,3.821
242,1987,4,5510,0.74,4.957
243,1987,4,3122,0.71,2.045
244,1987,4,1780,0.69,2.075
245,1987,4,155,0.68,1.853
246,1987,4,154,0.68,1.8
247,1987,4,4870,0.65,1.938
248,1987,4,10599,0.63,2.195
249,1987,4,1693,0.61,2.178
250,1987,4,8999,0.59,2.459
251,1987,4,0,0.57,2.443
252,1987,4,1131,0.56,2.943
253,1987,4,24028,0.56,2.715
254,1987,4,9799,0.58,2.531
255,1987,4,1340,0.58,2.335
256,1987,4,298,0.53,1.513
257,1987,4,3455,0.54,1.7
258,1987,4,764,0.5,1.871
259,1987,4,0,0.51,1.893
260,1987,4,0,0.48,2.397
261,1987,4,0,0.48,2.537
262,1987,4,0,0.45,1.316
263,1987,4,0,0.35,1.279
264,1987,4,0,0.35,1.408
265,1987,4,8503,0.37,1.44
266,1987,4,14228,0.34,1.525
267,1987,4,8522,0.36,1.475
268,1987,4,5823,0.37,1.457
269,1987,4,395,0.38,1.429
270,1987,4,0,0.43,1.374
271,1987,4,0,0.45,1.277
272,1987,4,359,0.47,1.664
273,1987,4,509,0.46,1.796
274,1987,4,112862,0.42,1.871
275,1987,4,48642,0.42,1.68
276,1987,4,0,0.4,1.66
277,1987,4,1392,0.4,1.298
278,1987,4,19876,0.4,1.48
279,1987,4,51915,0.37,1.68
280,1987,4,10012,0.37,1.601
281,1987,4,5018,0.43,1.839
282,1987,4,5375,0.42,1.615
283,1987,4,129411,0.43,1.512
284,1987,4,157940,0.44,1.393
285,1987,4,8351,0.44,1.277
286,1987,4,11702,0.44,1.006
287,1987,4,481,0.47,1.22
288,1987,4,0,0.46,1.202
289,1987,4,0,0.43,1.386
290,1987,4,0,0.43,1.433
291,1987,4,1763,0.42,1.467
292,1987,4,839,0.42,1.476
293,1987,4,1074,0.41,1.367
294,1987,4,4343,0.37,0.795
295,1987,4,13337,0.37,1.197
296,1987,4,41251,0.37,1.523
297,1987,4,65773,0.37,1.383
298,1987,4,3372,0.37,1.698
299,1987,4,9447,0.42,1.487
300,1987,4,3853,0.42,1.481
301,1987,4,35383,0.42,1.501
302,1987,4,44381,0.32,1.803
303,1987,4,48078,0.32,1.964
304,1987,4,35060,0.31,2.072
305,1987,4,72707,0.31,2.193
306,1987,4,209289,0.31,2.016
307,1987,4,94798,0.25,1.808
308,1987,4,69116,0.28,2.006
309,1987,4,13402,0.27,1.863
310,1987,4,29856,0.27,1.742
311,1987,4,0,0.27,1.744
312,1987,4,0,0.27,1.753
313,1987,4,16003,0.25,1.791
314,1987,4,8144,0.25,1.64
315,1987,4,6352,0.25,1.705
316,1987,4,3747,0.26,1.497
317,1987,4,0,0.27,1.263
318,1987,4,0,0.27,1.349
319,1987,4,0,0.28,1.598
320,1987,4,0,0.28,1.458
321,1987,4,0,0.31,1.476
322,1987,4,0,0.26,2.209
323,1987,4,8480,0.26,2.018
324,1987,4,102816,0.26,2.308
325,1987,4,396926,0.25,2.524
326,1987,4,116570,0.25,1.904
327,1987,4,42311,0.25,2.214
328,1987,4,2118,0.25,2.446
329,1987,4,26333,0.25,1.592
330,1987,4,15383,0.25,2.011
331,1987,4,17009,0.25,1.489
332,1987,4,913,0.25,1.049
333,1987,4,2085,0.25,1.388
334,1987,4,0,0.28,1.397
335,1987,4,114193,0.27,1.632
336,1987,4,21307,0.29,1.741
337,1987,4,9292,0.29,1.908
338,1987,4,24462,0.29,1.933
339,1987,4,15992,0.27,1.951
340,1987,4,39201,0.26,1.9
341,1987,4,40261,0.26,1.885
342,1987,4,34530,0.27,1.747
343,1987,4,32359,0.27,1.75
344,1987,4,36021,0.27,2.191
345,1987,4,0,0.28,1.399
346,1987,4,0,0.25,1.501
347,1987,4,0,0.25,1.732
348,1987,4,0,0.26,1.605
349,1987,4,9948,0.21,1.545
350,1987,4,63162,0.21,1.767
351,1987,4,0,0.2,2.037
352,1987,4,6993,0.15,2.046
353,1987,4,42388,0.14,3.273
354,1987,4,108898,0.14,2.57
355,1987,4,271414,0.14,2.809
356,1987,4,154125,0.13,3.248
357,1987,4,70406,0.15,2.594
358,1987,4,185634,0.21,2.687
359,1987,4,149187,0.2,2.504
360,1987,4,192685,0.2,2.767
361,1987,4,139203,0.21,2.871
1,1988,1,0,10.14,4.726
2,1988,1,35803,10.25,9.99
3,1988,1,17788,9.74,6.209
4,1988,1,13297,9.72,6.032
5,1988,1,0,9.68,5.906
6,1988,1,48458,9.58,5.914
7,1988,1,32974,9.21,5.148
8,1988,1,56881,9.2,5.262
9,1988,1,11135,9.23,4.904
10,1988,1,53718,9.4,4.578
11,1988,1,21453,9.36,4.183
12,1988,1,39965,9.39,4.792
13,1988,1,121613,9.39,4.188
14,1988,1,128255,9.35,5.667
15,1988,1,73424,9.06,3.021
16,1988,1,31091,8.22,4.26
17,1988,1,481716,8.22,3.836
18,1988,1,111436,8.61,3.722
19,1988,1,86376,8.53,3.343
20,1988,1,39638,8.69,3.595
21,1988,1,47110,8.6,3.727
22,1988,1,781,7.69,1.097
23,1988,1,14974,7.7,2.276
24,1988,1,62472,7.7,2.15
25,1988,1,52039,7.82,4.915
26,1988,1,138882,8.38,3.399
27,1988,1,54979,8.38,4.978
28,1988,1,89370,8.18,6.245
29,1988,1,21759,8.08,7.942
30,1988,1,0,8.09,7.97
31,1988,1,91257,8.07,8.43
32,1988,1,0,8.07,7.244
33,1988,1,8764,8.03,7.095
34,1988,1,10508,8.15,7.774
35,1988,1,133612,8.15,9.343
36,1988,1,165437,8,5.71
37,1988,1,99780,8,8
38,1988,1,73319,8,6.76
39,1988,1,277759,7.86,5.043
40,1988,1,232567,8.02,4.856
41,1988,1,100090,8.49,3.435
42,1988,1,114363,8.49,5.214
43,1988,1,120978,8.49,4.943
44,1988,1,3979,8.49,2.722
45,1988,1,2597,8.91,1.485
46,1988,1,14680,8.89,3.066
47,1988,1,29280,7.89,8.397
48,1988,1,75224,7.89,6.648
49,1988,1,70441,8.12,5.071
50,1988,1,53176,8.96,5.305
51,1988,1,2962,8.96,7.491
52,1988,1,13095,7.6,10.014
53,1988,1,1098,7.6,7.977
54,1988,1,0,7.77,6.458
55,1988,1,3374,7.76,6.679
56,1988,1,0,7.76,7.84
57,1988,1,5060,7.17,6.754
58,1988,1,0,7.09,7.255
59,1988,1,13486,7.09,7.263
60,1988,1,0,7.09,7.67
61,1988,1,0,7.4,8.516
62,1988,1,0,7.31,7.146
63,1988,1,901,7.31,8.435
64,1988,1,13301,7.31,6.204
65,1988,1,0,7.13,8.245
66,1988,1,0,7.4,6.85
67,1988,1,0,7.25,6.369
68,1988,1,0,7.25,7.682
69,1988,1,1548,7.62,7.871
70,1988,1,0,7.6,7.468
71,1988,1,5852,7.88,6.604
72,1988,1,0,7.88,6.519
73,1988,1,0,7.85,7.442
74,1988,1,0,7.83,8.364
75,1988,1,6952,8.05,8.874
76,1988,1,25624,8.19,7.88
77,1988,1,327193,8.19,7.577
78,1988,1,31294,8.22,9.387
79,1988,1,145637,8.35,12.616
80,1988,1,66750,8.47,7.134
81,1988,1,6592,8.47,7.066
82,1988,1,0,8.15,7.029
83,1988,1,0,8.15,6.61
84,1988,1,0,7.77,4.606
85,1988,1,38911,8.09,4.069
86,1988,1,10951,8.09,4.357
87,1988,1,23303,8.13,3.977
88,1988,1,62500,7.38,4.613
89,1988,1,0,7.36,5.127
90,1988,1,0,7.4,5.238
91,1988,1,4181,7.4,4.901
92,1988,1,0,7.4,3.701
93,1988,1,8807,7.21,2.967
94,1988,1,12585,7.21,4.033
95,1988,1,3696,7.22,3.741
96,1988,1,0,7.22,4.661
97,1988,1,0,6.93,6.148
98,1988,1,7346,6.81,6.233
99,1988,1,1677,6.81,4.403
100,1988,1,11643,6.81,5.658
101,1988,1,6706,6.81,5.898
102,1988,1,13385,6.85,5.812
103,1988,1,27973,6.73,6.5
104,1988,1,8695,6.51,7.376
105,1988,1,25795,6.51,6.349
106,1988,1,33282,6.51,6.527
107,1988,1,12455,6.51,5.519
108,1988,1,9338,6.51,6.438
109,1988,1,19556,6.51,9.022
110,1988,1,1788,6.43,6.889
111,1988,1,3945,6.43,5.951
112,1988,1,41059,6.45,5.379
